1,18225,38,2,3,4,1,2,1,1,9,3,263,1,6.0,3,3,-1.1,94.199,-37.5,0.879,4963.6
1,41130,55,2,2,1,0,2,1,2,6,5,585,2,999.0,0,2,1.4,94.465,-41.8,4.959,5228.1
0,15445,45,7,2,1,1,2,1,1,11,2,475,1,999.0,0,2,-0.1,93.2,-42.0,4.153,5195.8
1,14604,46,10,2,6,1,2,1,1,4,4,369,2,999.0,0,2,-1.8,93.075,-47.1,1.365,5099.1
0,15589,29,2,3,1,1,2,1,1,5,5,13,9,999.0,1,1,-1.8,92.893,-46.2,1.25,5099.1
0,29080,29,1,3,4,1,2,1,2,5,1,115,1,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,12140,54,10,2,4,1,2,1,2,6,5,47,2,999.0,0,2,1.4,94.465,-41.8,4.959,5228.1
0,31910,53,1,2,3,1,1,1,2,5,1,189,3,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,31448,35,4,2,3,1,1,1,1,7,2,280,2,999.0,0,2,1.4,93.918,-42.7,4.961,5228.1
0,6688,39,3,2,7,1,0,0,1,11,5,146,4,999.0,0,2,-0.1,93.2,-42.0,4.021,5195.8
1,36127,44,5,3,7,0,2,1,2,5,5,844,1,999.0,0,2,1.1,93.994,-36.4,4.859,5191.0
0,8608,23,2,3,3,1,1,2,1,7,1,105,3,999.0,0,2,1.4,93.918,-42.7,4.962,5228.1
0,39598,30,2,3,3,1,2,2,1,7,1,52,6,999.0,0,2,1.4,93.918,-42.7,4.962,5228.1
0,39782,27,10,2,6,1,2,1,1,6,1,492,1,999.0,0,2,-2.9,92.963,-40.8,1.266,5076.2
0,29713,37,10,3,6,1,1,1,2,5,5,120,1,999.0,0,2,1.1,93.994,-36.4,4.855,5191.0
0,39590,30,1,1,7,1,2,1,1,11,3,589,1,999.0,0,2,-0.1,93.2,-42.0,4.12,5195.8
0,8590,58,1,1,6,1,1,1,1,8,3,329,2,999.0,0,2,1.4,93.444,-36.1,4.964,5228.1
0,2082,41,10,2,7,1,2,2,1,8,2,124,1,999.0,0,2,1.4,93.444,-36.1,4.968,5228.1
0,30660,52,5,2,6,1,1,1,2,5,5,393,1,999.0,0,2,1.1,93.994,-36.4,4.855,5191.0
0,22655,37,10,3,3,0,1,1,2,5,2,83,1,999.0,0,2,1.1,93.994,-36.4,4.856,5191.0
0,6858,30,8,2,2,1,1,1,1,11,2,154,2,999.0,0,2,-0.1,93.2,-42.0,4.153,5195.8
0,12627,47,2,2,2,1,1,2,2,5,3,191,2,999.0,0,2,1.1,93.994,-36.4,4.859,5191.0
0,19243,38,1,2,3,0,1,1,2,6,1,63,2,999.0,0,2,1.4,94.465,-41.8,4.865,5228.1
0,1934,62,10,2,0,1,1,2,1,7,1,123,2,6.0,1,3,-1.7,94.215,-40.3,0.827,4991.6
0,38417,57,10,2,6,0,1,1,1,8,5,199,4,999.0,0,2,1.4,93.444,-36.1,4.964,5228.1
0,5744,56,1,1,2,0,1,2,1,7,1,234,2,999.0,0,2,1.4,93.918,-42.7,4.962,5228.1
1,22705,56,1,2,3,1,2,1,1,8,3,73,1,4.0,1,3,-2.9,92.201,-31.4,0.879,5076.2
0,36031,33,10,3,6,1,1,2,2,6,5,241,3,999.0,0,2,1.4,94.465,-41.8,4.959,5228.1
1,29475,53,2,2,1,0,1,1,1,8,5,523,1,999.0,0,2,1.4,93.444,-36.1,4.966,5228.1
0,18361,31,11,2,7,1,1,1,1,8,3,147,3,999.0,0,2,1.4,93.444,-36.1,4.964,5228.1
0,14310,27,8,3,4,0,2,2,2,6,5,25,26,999.0,0,2,1.4,94.465,-41.8,4.959,5228.1
0,14465,40,2,2,2,0,2,2,2,5,5,13,5,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,35211,37,8,2,4,1,1,2,1,4,5,175,1,999.0,1,1,-1.8,93.075,-47.1,1.405,5099.1
1,1658,32,1,3,7,1,1,1,1,6,5,462,1,999.0,0,2,-2.9,92.963,-40.8,1.268,5076.2
0,3347,31,1,2,4,0,1,1,2,5,2,233,1,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,5231,31,2,2,3,1,1,1,2,5,3,180,1,999.0,0,2,1.1,93.994,-36.4,4.859,5191.0
0,4746,32,1,3,7,1,0,0,1,3,1,77,3,999.0,0,2,-1.8,92.843,-50.0,1.52,5099.1
0,21659,38,10,2,4,1,1,1,2,6,1,479,4,999.0,0,2,1.4,94.465,-41.8,4.961,5228.1
0,22850,54,6,2,1,1,1,1,1,8,1,116,1,999.0,0,2,1.4,93.444,-36.1,4.965,5228.1
0,40968,55,11,2,1,0,2,2,2,6,5,95,2,999.0,0,2,1.4,94.465,-41.8,4.967,5228.1
0,38909,54,5,2,7,0,1,2,2,6,1,140,4,999.0,0,2,1.4,94.465,-41.8,4.865,5228.1
0,1925,55,1,3,7,0,2,2,2,5,3,415,1,999.0,0,2,1.1,93.994,-36.4,4.858,5191.0
0,13333,33,1,2,4,1,2,1,2,5,4,764,2,999.0,0,2,1.1,93.994,-36.4,4.86,5191.0
0,36804,35,8,2,4,0,2,1,1,5,3,404,1,999.0,1,1,-1.8,92.893,-46.2,1.334,5099.1
0,12113,33,1,2,7,1,1,1,1,7,1,158,3,999.0,0,2,1.4,93.918,-42.7,4.962,5228.1
0,610,38,5,2,3,1,2,1,1,11,2,390,3,999.0,0,2,-0.1,93.2,-42.0,4.153,5195.8
0,18732,39,1,2,4,1,2,1,2,7,5,219,1,999.0,0,2,1.4,93.918,-42.7,4.959,5228.1
0,6855,40,5,2,0,1,2,1,2,6,5,170,1,999.0,0,2,1.4,94.465,-41.8,4.959,5228.1
0,39990,55,11,2,1,0,2,1,2,5,3,140,2,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,6949,25,9,2,4,1,2,1,2,10,3,7,1,999.0,0,2,-1.1,94.601,-49.5,1.016,4963.6
0,36753,44,1,2,1,0,2,2,2,5,2,139,5,999.0,0,2,1.1,93.994,-36.4,4.856,5191.0
0,3542,32,10,3,4,1,2,1,1,5,4,491,2,999.0,0,2,-1.8,92.893,-46.2,1.327,5099.1
0,18831,47,5,2,7,1,1,1,1,11,1,135,1,999.0,0,2,-0.1,93.2,-42.0,4.191,5195.8
0,35493,35,1,2,7,0,2,1,1,7,2,62,1,999.0,0,2,1.4,93.918,-42.7,4.961,5228.1
0,6791,43,7,3,4,0,1,1,1,5,3,79,1,999.0,1,1,-1.8,92.893,-46.2,1.281,5099.1
0,37353,42,5,2,7,1,2,1,2,5,1,112,1,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,24626,29,1,3,7,1,2,1,1,7,1,333,2,999.0,0,2,1.4,93.918,-42.7,4.96,5228.1
0,15145,32,8,2,4,1,2,2,2,5,3,184,9,999.0,0,2,1.1,93.994,-36.4,4.858,5191.0
0,32143,31,2,3,4,1,1,1,1,7,1,42,6,999.0,0,2,1.4,93.918,-42.7,4.96,5228.1
0,38936,36,2,2,2,0,2,1,1,7,4,517,3,999.0,0,2,1.4,93.918,-42.7,4.968,5228.1
0,8946,38,10,2,6,1,1,1,2,5,3,154,2,999.0,0,2,1.1,93.994,-36.4,4.858,5191.0
0,34830,35,10,3,6,1,2,2,2,6,1,402,9,999.0,0,2,1.4,94.465,-41.8,4.865,5228.1
0,4190,55,1,2,7,1,2,1,2,3,4,220,7,999.0,0,2,-1.8,93.369,-34.8,0.654,5008.7
0,34858,42,10,2,3,1,1,2,1,4,1,437,2,999.0,0,2,-1.8,93.075,-47.1,1.466,5099.1
0,26700,39,10,3,6,1,1,1,1,8,4,122,1,999.0,0,2,1.4,93.444,-36.1,4.968,5228.1
0,41076,27,1,2,4,1,2,1,2,8,1,36,1,999.0,0,2,-1.7,94.027,-38.3,0.888,4991.6
0,23867,44,2,2,1,1,1,1,2,5,1,281,1,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,4670,36,2,2,2,1,1,1,1,5,1,460,1,999.0,0,2,-1.8,92.893,-46.2,1.299,5099.1
0,14216,45,8,2,4,1,1,1,1,8,5,239,2,999.0,0,2,1.4,93.444,-36.1,4.964,5228.1
0,33422,26,2,3,3,0,2,1,1,5,4,115,3,999.0,0,2,-1.8,92.893,-46.2,1.266,5099.1
0,30774,49,3,2,7,1,1,1,2,5,5,110,1,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,35640,48,8,2,3,1,1,1,1,7,3,271,6,999.0,0,2,1.4,93.918,-42.7,4.963,5228.1
0,24358,30,1,3,7,1,2,2,1,4,2,178,1,999.0,0,2,-1.8,93.075,-47.1,1.423,5099.1
1,25486,59,3,1,4,0,2,1,2,6,4,1268,2,999.0,0,2,1.4,94.465,-41.8,4.958,5228.1
1,35669,35,2,2,3,0,1,1,1,11,4,543,1,999.0,0,2,-0.1,93.2,-42.0,4.076,5195.8
0,12668,45,1,2,7,1,2,1,2,7,4,58,3,999.0,0,2,-2.9,92.469,-33.6,0.969,5076.2
0,20673,28,10,3,6,1,2,1,2,5,5,315,4,999.0,0,2,1.1,93.994,-36.4,4.855,5191.0
1,18872,70,6,2,6,1,1,1,1,10,4,585,1,6.0,3,3,-1.1,94.601,-49.5,0.987,4963.6
0,9426,46,2,2,2,0,2,1,1,8,2,398,3,999.0,0,2,1.4,93.444,-36.1,4.963,5228.1
0,3635,53,6,1,4,0,2,1,1,7,2,256,1,999.0,0,2,1.4,93.918,-42.7,4.962,5228.1
0,32388,29,10,3,6,1,0,0,1,11,3,257,2,999.0,1,1,-3.4,92.649,-30.1,0.719,5017.5
0,24469,26,9,3,4,1,2,1,1,5,1,255,1,999.0,0,2,-1.8,92.893,-46.2,1.299,5099.1
0,17506,36,2,2,2,1,2,1,1,7,2,109,1,999.0,0,2,1.4,93.918,-42.7,4.961,5228.1
0,37367,29,10,3,4,1,1,1,1,7,4,54,29,999.0,0,2,1.4,93.918,-42.7,4.962,5228.1
0,25240,45,8,2,4,0,1,1,1,11,2,75,5,999.0,0,2,-0.1,93.2,-42.0,4.153,5195.8
0,21530,40,7,2,6,1,1,1,2,6,5,20,18,999.0,0,2,1.4,94.465,-41.8,4.959,5228.1
0,35148,48,1,3,4,1,1,2,1,7,5,18,7,999.0,0,2,1.4,93.918,-42.7,4.962,5228.1
0,7540,50,10,2,6,1,2,1,1,7,4,143,1,999.0,0,2,1.4,93.918,-42.7,4.958,5228.1
0,6487,41,2,2,3,0,1,1,2,6,5,204,3,999.0,0,2,1.4,94.465,-41.8,4.967,5228.1
0,29672,45,1,2,4,1,2,1,2,5,4,103,4,999.0,0,2,1.1,93.994,-36.4,4.855,5191.0
0,34548,33,8,1,4,1,2,2,2,5,3,88,3,999.0,0,2,1.1,93.994,-36.4,4.858,5191.0
0,9769,50,2,2,4,0,2,1,2,5,5,106,3,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,3465,37,2,3,7,0,1,1,1,5,4,159,2,999.0,1,1,-1.8,92.893,-46.2,1.327,5099.1
0,23128,45,2,2,3,0,2,1,2,5,3,142,1,999.0,0,2,1.1,93.994,-36.4,4.856,5191.0
1,21185,33,10,2,4,1,1,2,1,8,4,401,2,999.0,0,2,1.4,93.444,-36.1,4.968,5228.1
0,33515,41,5,3,7,1,1,1,1,7,2,200,1,999.0,0,2,1.4,93.918,-42.7,4.961,5228.1
0,31468,41,2,2,1,1,2,1,1,5,2,234,1,999.0,2,1,-1.8,92.893,-46.2,1.344,5099.1
0,20525,32,10,3,7,1,0,0,1,5,5,31,1,999.0,0,2,-1.8,92.893,-46.2,1.313,5099.1
0,38888,37,1,3,4,1,2,1,1,7,2,52,4,999.0,0,2,1.4,93.918,-42.7,4.961,5228.1
0,24622,52,4,2,7,1,1,2,1,7,2,137,1,999.0,0,2,1.4,93.918,-42.7,4.961,5228.1
1,26356,47,1,1,4,1,2,1,2,6,1,302,1,999.0,0,2,-1.7,94.055,-39.8,0.711,4991.6
0,27840,48,1,2,4,1,1,1,2,5,1,357,1,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,19494,31,2,3,4,1,2,1,1,11,3,251,1,999.0,1,1,-0.1,93.2,-42.0,4.12,5195.8
0,2265,44,8,2,4,1,1,1,2,5,5,460,2,999.0,0,2,1.1,93.994,-36.4,4.855,5191.0
0,13979,30,1,3,7,1,2,1,2,5,4,206,3,999.0,0,2,1.1,93.994,-36.4,4.86,5191.0
0,28184,42,2,2,2,0,2,1,2,6,5,151,2,999.0,0,2,1.4,94.465,-41.8,4.947,5228.1
0,7731,37,1,3,7,1,1,1,1,8,1,102,2,999.0,0,2,1.4,93.444,-36.1,4.965,5228.1
0,1067,28,1,2,7,1,2,1,1,4,4,63,1,999.0,0,2,-1.8,93.075,-47.1,1.365,5099.1
0,28222,51,2,2,0,1,1,1,2,5,5,208,2,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,36459,46,2,2,3,0,1,1,1,8,1,109,1,999.0,0,2,1.4,93.444,-36.1,4.965,5228.1
1,31543,31,9,3,0,0,2,1,1,4,4,1156,1,999.0,1,1,-1.8,93.075,-47.1,1.41,5099.1
1,16331,32,1,3,7,1,2,1,1,6,1,253,1,999.0,0,2,-2.9,92.963,-40.8,1.266,5076.2
1,2255,25,8,3,0,1,2,1,1,6,2,154,2,3.0,3,3,-1.7,94.055,-39.8,0.702,4991.6
0,29809,52,5,1,7,1,2,1,1,11,1,89,2,999.0,1,1,-0.1,93.2,-42.0,4.191,5195.8
1,25218,46,5,2,4,1,2,2,1,8,3,1456,3,999.0,0,2,1.4,93.444,-36.1,4.967,5228.1
0,1842,41,5,2,7,1,1,1,2,7,3,300,5,999.0,0,2,1.4,93.918,-42.7,4.963,5228.1
0,11439,32,1,3,7,1,2,1,1,8,4,206,1,999.0,0,2,1.4,93.444,-36.1,4.964,5228.1
0,37308,42,10,2,6,1,2,1,1,8,4,108,2,999.0,0,2,1.4,93.444,-36.1,4.968,5228.1
0,3761,38,3,1,7,0,2,1,2,5,5,275,2,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,34885,46,2,2,2,1,2,2,1,8,1,104,2,999.0,0,2,1.4,93.444,-36.1,4.965,5228.1
1,21591,36,1,2,7,1,1,1,1,8,1,610,2,999.0,0,2,1.4,93.444,-36.1,4.965,5228.1
0,613,47,10,2,6,1,0,0,2,5,1,89,1,999.0,0,2,1.1,93.994,-36.4,4.858,5191.0
1,40804,20,9,3,4,1,1,1,1,11,3,131,1,999.0,3,1,-3.4,92.649,-30.1,0.715,5017.5
0,23886,34,3,3,3,1,1,1,1,11,3,191,1,999.0,1,1,-0.1,93.2,-42.0,4.12,5195.8
0,16062,30,8,3,4,1,1,2,1,7,3,237,1,999.0,0,2,1.4,93.918,-42.7,4.963,5228.1
0,26141,30,10,2,7,0,1,1,2,5,2,123,1,999.0,0,2,1.1,93.994,-36.4,4.856,5191.0
0,16659,58,6,2,0,1,0,0,2,5,2,174,1,999.0,0,2,1.1,93.994,-36.4,4.856,5191.0
0,23938,33,1,2,7,0,2,2,1,8,5,128,1,999.0,0,2,1.4,93.444,-36.1,4.963,5228.1
0,39761,36,10,2,2,1,1,1,1,4,1,316,2,999.0,1,1,-1.8,93.075,-47.1,1.405,5099.1
0,1539,36,1,2,4,1,2,1,2,5,5,143,3,999.0,0,2,1.1,93.994,-36.4,4.855,5191.0
0,34746,59,6,0,7,0,1,1,2,5,2,253,1,999.0,0,2,1.1,93.994,-36.4,4.857,5191.0
0,11739,20,8,3,0,1,1,1,1,3,1,150,3,3.0,3,3,-1.8,93.369,-34.8,0.635,5008.7
0,38757,40,10,2,2,0,2,1,1,11,2,353,3,999.0,0,2,-0.1,93.2,-42.0,4.153,5195.8
0,5495,51,2,2,1,0,2,2,1,7,1,297,3,999.0,0,2,1.4,93.918,-42.7,4.962,5228.1
0,8063,29,1,3,4,0,2,1,1,8,1,102,4,999.0,0,2,1.4,93.444,-36.1,4.965,5228.1
1,10169,58,6,3,6,1,2,1,1,4,3,1288,3,999.0,0,2,-1.8,93.075,-47.1,1.405,5099.1
0,17157,36,10,3,7,1,1,1,2,11,2,18,1,999.0,0,2,-0.1,93.2,-42.0,4.153,5195.8
0,27894,32,2,3,2,1,1,1,1,4,1,87,4,999.0,0,2,-1.8,93.075,-47.1,1.405,5099.1
1,1738,29,1,2,3,1,2,1,1,7,1,577,2,999.0,0,2,1.4,93.918,-42.7,4.96,5228.1
0,32928,52,10,2,1,0,1,2,2,5,3,388,1,999.0,0,2,1.1,93.994,-36.4,4.856,5191.0
